paper_id,author_id,author_name,author_position,is_corresponding,institution_id,institution_name,institution_type,institution_country
https://openalex.org/W4390831269,https://openalex.org/A5101958476,Abhijit Banerjee,first,False,,,,
https://openalex.org/W4390831269,https://openalex.org/A5046923570,Olivier Compte,last,False,,,,
https://openalex.org/W4393160722,https://openalex.org/A5062755889,Alex W.H. Chan,first,False,,,,
https://openalex.org/W4393160722,https://openalex.org/A5075977298,Alvin E. Roth,last,False,,,,
https://openalex.org/W4401322541,https://openalex.org/A5035704462,Axel Anderson,first,False,https://openalex.org/I184565670,Georgetown University,education,US
https://openalex.org/W4401322541,https://openalex.org/A5111982797,Jeremy Rosen,middle,False,https://openalex.org/I184565670,Georgetown University,education,US
https://openalex.org/W4401322541,https://openalex.org/A5006713595,John Rust,middle,False,https://openalex.org/I184565670,Georgetown University,education,US
https://openalex.org/W4401322541,https://openalex.org/A5100865522,Kin‐Ping Wong,last,False,https://openalex.org/I4210155780,Moon Express (United States),company,US
https://openalex.org/W4401322708,https://openalex.org/A5082007249,José E. Galdón-Sánchez,first,False,https://openalex.org/I175051016,Universidad Pública de Navarra (UPNA),education,ES
https://openalex.org/W4401322708,https://openalex.org/A5082007249,José E. Galdón-Sánchez,first,False,https://openalex.org/I4210125320,Gobierno de Navarra,government,ES
https://openalex.org/W4401322708,https://openalex.org/A5082007249,José E. Galdón-Sánchez,first,False,https://openalex.org/I4405253577,IESE Business School,education,ES
https://openalex.org/W4401322708,https://openalex.org/A5077967521,Ricard Gil,middle,False,https://openalex.org/I175051016,Universidad Pública de Navarra (UPNA),education,ES
https://openalex.org/W4401322708,https://openalex.org/A5077967521,Ricard Gil,middle,False,https://openalex.org/I4210125320,Gobierno de Navarra,government,ES
https://openalex.org/W4401322708,https://openalex.org/A5077967521,Ricard Gil,middle,False,https://openalex.org/I4405253577,IESE Business School,education,ES
https://openalex.org/W4401322708,https://openalex.org/A5083411279,Guillermo Uriz-Uharte,last,False,https://openalex.org/I175051016,Universidad Pública de Navarra (UPNA),education,ES
https://openalex.org/W4401322708,https://openalex.org/A5083411279,Guillermo Uriz-Uharte,last,False,https://openalex.org/I4210125320,Gobierno de Navarra,government,ES
https://openalex.org/W4401322708,https://openalex.org/A5083411279,Guillermo Uriz-Uharte,last,False,https://openalex.org/I4405253577,IESE Business School,education,ES
https://openalex.org/W4406321535,https://openalex.org/A5032738525,Vincent Delabastita,first,False,https://openalex.org/I145872427,Radboud University Nijmegen,education,NL
https://openalex.org/W4406321535,https://openalex.org/A5105711320,Michaël Rubens,last,False,https://openalex.org/I161318765,"University of California, Los Angeles",education,US
https://openalex.org/W4401322463,https://openalex.org/A5070722253,Eric Mak,first,False,https://openalex.org/I34949971,University of Jinan,education,CN
https://openalex.org/W4401322463,https://openalex.org/A5070722253,Eric Mak,first,False,https://openalex.org/I4210146271,Jinan University,education,LB
https://openalex.org/W4401322463,https://openalex.org/A5089597178,Aloysius Siow,last,False,https://openalex.org/I185261750,University of Toronto,education,CA
https://openalex.org/W4401880819,https://openalex.org/A5070114945,Francesco Agostinelli,first,False,https://openalex.org/I36788626,University of Pennsylvania,education,US
https://openalex.org/W4401880819,https://openalex.org/A5070114945,Francesco Agostinelli,first,False,https://openalex.org/I4210092408,Toulouse School of Economics,education,FR
https://openalex.org/W4401880819,https://openalex.org/A5082411528,Ciro Avitabile,middle,False,https://openalex.org/I36788626,University of Pennsylvania,education,US
https://openalex.org/W4401880819,https://openalex.org/A5082411528,Ciro Avitabile,middle,False,https://openalex.org/I4210092408,Toulouse School of Economics,education,FR
https://openalex.org/W4401880819,https://openalex.org/A5015156129,Matteo Bobba,last,False,https://openalex.org/I36788626,University of Pennsylvania,education,US
https://openalex.org/W4401880819,https://openalex.org/A5015156129,Matteo Bobba,last,False,https://openalex.org/I4210092408,Toulouse School of Economics,education,FR
https://openalex.org/W4361220690,https://openalex.org/A5023915360,Mira Frick,first,False,https://openalex.org/I32971472,Yale University,education,US
https://openalex.org/W4361220690,https://openalex.org/A5005323356,Ryota Iijima,middle,False,https://openalex.org/I32971472,Yale University,education,US
https://openalex.org/W4361220690,https://openalex.org/A5065653856,Yuhta Ishii,last,False,https://openalex.org/I130769515,Pennsylvania State University,education,US
https://openalex.org/W4406650451,https://openalex.org/A5045847271,George-Marios Angeletos,first,False,https://openalex.org/I1321305853,National Bureau of Economic Research,nonprofit,US
https://openalex.org/W4406650451,https://openalex.org/A5031720355,Karthik Sastry,last,False,https://openalex.org/I1321305853,National Bureau of Economic Research,nonprofit,US
https://openalex.org/W4406650451,https://openalex.org/A5031720355,Karthik Sastry,last,False,https://openalex.org/I20089843,Princeton University,education,US
https://openalex.org/W4407898340,,Erika Deserranno,first,False,,,,
https://openalex.org/W4407898340,,A. Stefano Caria,middle,False,,,,
https://openalex.org/W4407898340,https://openalex.org/A5079354730,Philipp Kastrau,middle,False,,,,
https://openalex.org/W4407898340,https://openalex.org/A5031362210,Gianmarco León,last,False,,,,
https://openalex.org/W4390972679,https://openalex.org/A5061448745,Jesse Bruhn,first,False,,,,
https://openalex.org/W4390972679,https://openalex.org/A5087897104,Kyle Greenberg,middle,False,,,,
https://openalex.org/W4390972679,https://openalex.org/A5005248494,Matthew Gudgeon,middle,False,,,,
https://openalex.org/W4390972679,https://openalex.org/A5042607289,Evan K. Rose,middle,False,,,,
https://openalex.org/W4390972679,https://openalex.org/A5091190469,Yotam Shem-Tov,last,False,,,,
https://openalex.org/W4404627237,https://openalex.org/A5037438854,Nemanja Antić,first,False,,,,
https://openalex.org/W4404627237,https://openalex.org/A5022836714,Archishman Chakraborty,middle,False,https://openalex.org/I19772626,Yeshiva University,education,US
https://openalex.org/W4404627237,https://openalex.org/A5043459542,Rick Harbaugh,last,False,https://openalex.org/I592451,Indiana University,education,US
https://openalex.org/W4404627248,https://openalex.org/A5005479172,Marina Halac,first,False,https://openalex.org/I1325290502,Economic Policy Institute,nonprofit,US
https://openalex.org/W4404627248,https://openalex.org/A5001018029,Pierre Yared,last,False,https://openalex.org/I1321305853,National Bureau of Economic Research,nonprofit,US
https://openalex.org/W4406321469,https://openalex.org/A5072135184,Juan Pablo Atal,first,False,https://openalex.org/I1321305853,National Bureau of Economic Research,nonprofit,US
https://openalex.org/W4406321469,https://openalex.org/A5102752404,Hanming Fang,middle,False,https://openalex.org/I1321305853,National Bureau of Economic Research,nonprofit,US
https://openalex.org/W4406321469,https://openalex.org/A5042010398,Martin Karlsson,middle,False,https://openalex.org/I62318514,University of Duisburg-Essen,education,DE
https://openalex.org/W4406321469,https://openalex.org/A5088854212,Nicolas R. Ziebarth,last,False,https://openalex.org/I177364143,Centre for European Economic Research,nonprofit,DE
https://openalex.org/W4407898260,https://openalex.org/A5108348769,Frederico Finan,first,False,https://openalex.org/I95457486,"University of California, Berkeley",education,US
https://openalex.org/W4407898260,https://openalex.org/A5052451828,Maurizio Mazzocco,last,False,https://openalex.org/I161318765,"University of California, Los Angeles",education,US
https://openalex.org/W4409540850,https://openalex.org/A5117191917,Yunmi Kong,first,False,,,,
https://openalex.org/W4409540850,https://openalex.org/A5113232773,Bernardo Silveira,middle,False,,,,
https://openalex.org/W4409540850,https://openalex.org/A5024587620,Xun Tang,last,False,,,,
https://openalex.org/W4413981893,https://openalex.org/A5111657202,Joseph Mullins,first,True,,,,
https://openalex.org/W4407898020,https://openalex.org/A5063388966,Naoki Aizawa,first,False,,,,
https://openalex.org/W4407898020,https://openalex.org/A5009071000,Ami Ko,last,False,,,,
https://openalex.org/W4409541642,https://openalex.org/A5033305659,Travis Baseler,first,False,https://openalex.org/I102179633,New School,education,US
https://openalex.org/W4409541642,https://openalex.org/A5033305659,Travis Baseler,first,False,https://openalex.org/I1319597252,Center for Global Development,nonprofit,US
https://openalex.org/W4409541642,https://openalex.org/A5033305659,Travis Baseler,first,False,https://openalex.org/I40120149,University of Oxford,education,GB
https://openalex.org/W4409541642,https://openalex.org/A5033305659,Travis Baseler,first,False,https://openalex.org/I4210129752,African Refuge,nonprofit,US
https://openalex.org/W4409541642,https://openalex.org/A5033305659,Travis Baseler,first,False,https://openalex.org/I5388228,University of Rochester,education,US
https://openalex.org/W4409541642,https://openalex.org/A5003174412,Thomas C. Ginn,middle,False,https://openalex.org/I102179633,New School,education,US
https://openalex.org/W4409541642,https://openalex.org/A5003174412,Thomas C. Ginn,middle,False,https://openalex.org/I1319597252,Center for Global Development,nonprofit,US
https://openalex.org/W4409541642,https://openalex.org/A5003174412,Thomas C. Ginn,middle,False,https://openalex.org/I40120149,University of Oxford,education,GB
https://openalex.org/W4409541642,https://openalex.org/A5003174412,Thomas C. Ginn,middle,False,https://openalex.org/I4210129752,African Refuge,nonprofit,US
https://openalex.org/W4409541642,https://openalex.org/A5003174412,Thomas C. Ginn,middle,False,https://openalex.org/I5388228,University of Rochester,education,US
https://openalex.org/W4409541642,https://openalex.org/A5053927099,Robert Hakiza,middle,False,https://openalex.org/I102179633,New School,education,US
https://openalex.org/W4409541642,https://openalex.org/A5053927099,Robert Hakiza,middle,False,https://openalex.org/I1319597252,Center for Global Development,nonprofit,US
https://openalex.org/W4409541642,https://openalex.org/A5053927099,Robert Hakiza,middle,False,https://openalex.org/I40120149,University of Oxford,education,GB
https://openalex.org/W4409541642,https://openalex.org/A5053927099,Robert Hakiza,middle,False,https://openalex.org/I4210129752,African Refuge,nonprofit,US
https://openalex.org/W4409541642,https://openalex.org/A5053927099,Robert Hakiza,middle,False,https://openalex.org/I5388228,University of Rochester,education,US
https://openalex.org/W4409541642,https://openalex.org/A5092361323,Helidah Ogude-Chambert,middle,False,https://openalex.org/I102179633,New School,education,US
https://openalex.org/W4409541642,https://openalex.org/A5092361323,Helidah Ogude-Chambert,middle,False,https://openalex.org/I1319597252,Center for Global Development,nonprofit,US
https://openalex.org/W4409541642,https://openalex.org/A5092361323,Helidah Ogude-Chambert,middle,False,https://openalex.org/I40120149,University of Oxford,education,GB
https://openalex.org/W4409541642,https://openalex.org/A5092361323,Helidah Ogude-Chambert,middle,False,https://openalex.org/I4210129752,African Refuge,nonprofit,US
https://openalex.org/W4409541642,https://openalex.org/A5092361323,Helidah Ogude-Chambert,middle,False,https://openalex.org/I5388228,University of Rochester,education,US
https://openalex.org/W4409541642,https://openalex.org/A5034204264,Olivia Woldemikael,last,False,https://openalex.org/I102179633,New School,education,US
https://openalex.org/W4409541642,https://openalex.org/A5034204264,Olivia Woldemikael,last,False,https://openalex.org/I1319597252,Center for Global Development,nonprofit,US
https://openalex.org/W4409541642,https://openalex.org/A5034204264,Olivia Woldemikael,last,False,https://openalex.org/I40120149,University of Oxford,education,GB
https://openalex.org/W4409541642,https://openalex.org/A5034204264,Olivia Woldemikael,last,False,https://openalex.org/I4210129752,African Refuge,nonprofit,US
https://openalex.org/W4409541642,https://openalex.org/A5034204264,Olivia Woldemikael,last,False,https://openalex.org/I5388228,University of Rochester,education,US
https://openalex.org/W4410772320,https://openalex.org/A5051704020,Andrea Bernini,first,False,https://openalex.org/I40120149,University of Oxford,education,GB
https://openalex.org/W4410772320,https://openalex.org/A5001553825,Giovanni Facchini,middle,False,https://openalex.org/I142263535,University of Nottingham,education,GB
https://openalex.org/W4410772320,https://openalex.org/A5047801594,Marco Tabellini,middle,False,,,,
https://openalex.org/W4410772320,https://openalex.org/A5062892962,Cecilia Testa,last,False,https://openalex.org/I142263535,University of Nottingham,education,GB
https://openalex.org/W4411369390,https://openalex.org/A5003563323,Michael Elsby,first,False,,,,
https://openalex.org/W4411369390,https://openalex.org/A5065226765,Axel Gottfries,middle,False,,,,
https://openalex.org/W4411369390,https://openalex.org/A5053010230,Ryan Michaels,middle,False,,,,
https://openalex.org/W4411369390,https://openalex.org/A5103728411,David Ratner,last,False,,,,
https://openalex.org/W4413345924,https://openalex.org/A5068383641,Victor Chernozhukov,first,False,,,,
https://openalex.org/W4413345924,https://openalex.org/A5019780693,Iván Fernández‐Val,middle,False,,,,
https://openalex.org/W4413345924,https://openalex.org/A5031267274,Siyi Luo,last,False,,,,
https://openalex.org/W4413511882,https://openalex.org/A5059335280,Andrés Rodrı́guez-Clare,first,False,,,,
https://openalex.org/W4413511882,https://openalex.org/A5009690081,Mauricio Ulate,middle,False,,,,
https://openalex.org/W4413511882,https://openalex.org/A5014687833,Jose P. Vasquez,last,False,,,,
https://openalex.org/W4413982397,https://openalex.org/A5080787241,Amanda M. Dettmer,first,False,,,,
https://openalex.org/W4413982397,https://openalex.org/A5058726534,James J. Heckman,middle,False,,,,
https://openalex.org/W4413982397,https://openalex.org/A5089870702,Juan Pantano,middle,False,,,,
https://openalex.org/W4413982397,https://openalex.org/A5000531034,Victor Ronda,middle,False,,,,
https://openalex.org/W4413982397,https://openalex.org/A5089417651,Stephen J. Suomi,last,False,,,,
https://openalex.org/W4415623437,https://openalex.org/A5012301204,Daron Acemoğlu,first,False,,,,
https://openalex.org/W4415623437,https://openalex.org/A5030884010,Jonas Loebbing,last,False,,,,
https://openalex.org/W4415623446,https://openalex.org/A5009735497,Michael Bailey,first,False,,,,
https://openalex.org/W4415623446,https://openalex.org/A5031680408,Drew Johnston,middle,False,,,,
https://openalex.org/W4415623446,https://openalex.org/A5045429128,Martin Koenen,middle,False,,,,
https://openalex.org/W4415623446,https://openalex.org/A5006578976,Theresa Kuchler,middle,False,,,,
https://openalex.org/W4415623446,https://openalex.org/A5043264208,Dominic Russel,middle,False,,,,
https://openalex.org/W4415623446,https://openalex.org/A5072573663,Johannes Stroebel,last,False,,,,
https://openalex.org/W4413345928,https://openalex.org/A5082308550,João Ayres,first,False,,,,
https://openalex.org/W4413345928,https://openalex.org/A5025730485,Gastón Navarro,middle,False,,,,
https://openalex.org/W4413345928,https://openalex.org/A5076975377,Juan Pablo Nicolini,middle,False,,,,
https://openalex.org/W4413345928,https://openalex.org/A5081593694,Pedro Teles,last,False,,,,
https://openalex.org/W4413346539,https://openalex.org/A5065831335,Emily Cuddy,first,False,,,,
https://openalex.org/W4413346539,https://openalex.org/A5045972447,Janet Currie,last,False,,,,
https://openalex.org/W4413981608,https://openalex.org/A5031030082,Christopher Cotton,first,False,,,,
https://openalex.org/W4413981608,https://openalex.org/A5043629285,Brent Hickman,middle,False,,,,
https://openalex.org/W4413981608,https://openalex.org/A5083530241,John A. List,middle,False,,,,
https://openalex.org/W4413981608,https://openalex.org/A5057136786,Joseph Price,middle,False,,,,
https://openalex.org/W4413981608,https://openalex.org/A5067740609,Sutanuka Roy,last,False,,,,
https://openalex.org/W4415623259,https://openalex.org/A5078077339,Mark Whitmeyer,first,True,,,,
https://openalex.org/W4285172114,https://openalex.org/A5050236804,Kelli Marquardt,first,True,https://openalex.org/I77697173,Federal Reserve Bank of Chicago,other,US
https://openalex.org/W4308885238,https://openalex.org/A5062732425,Andrea Isoni,first,False,https://openalex.org/I172446870,University of Cagliari,education,IT
https://openalex.org/W4308885238,https://openalex.org/A5011851681,Robert Sugden,middle,False,https://openalex.org/I1118541,University of East Anglia,education,GB
https://openalex.org/W4308885238,https://openalex.org/A5038440328,Jiwei Zheng,last,False,https://openalex.org/I67415387,Lancaster University,education,GB
https://openalex.org/W4387449476,https://openalex.org/A5030485731,Volker Nocke,first,False,https://openalex.org/I177802217,University of Mannheim,education,DE
https://openalex.org/W4387449476,https://openalex.org/A5057813535,Patrick Rey,last,False,https://openalex.org/I4210092408,Toulouse School of Economics,education,FR
https://openalex.org/W4401321398,https://openalex.org/A5065920621,Wilko Bolt,first,False,https://openalex.org/I52989892,Bank for International Settlements,other,CH
https://openalex.org/W4401321398,https://openalex.org/A5065920621,Wilko Bolt,first,False,https://openalex.org/I865915315,Vrije Universiteit Amsterdam,education,NL
https://openalex.org/W4401321398,https://openalex.org/A5065920621,Wilko Bolt,first,False,https://openalex.org/I96120398,De Nederlandsche Bank,funder,NL
https://openalex.org/W4401321398,https://openalex.org/A5012235694,Jon Frost,middle,False,https://openalex.org/I52989892,Bank for International Settlements,other,CH
https://openalex.org/W4401321398,https://openalex.org/A5012235694,Jon Frost,middle,False,https://openalex.org/I865915315,Vrije Universiteit Amsterdam,education,NL
https://openalex.org/W4401321398,https://openalex.org/A5012235694,Jon Frost,middle,False,https://openalex.org/I96120398,De Nederlandsche Bank,funder,NL
https://openalex.org/W4401321398,https://openalex.org/A5027298282,Hyun Song Shin,middle,False,https://openalex.org/I52989892,Bank for International Settlements,other,CH
https://openalex.org/W4401321398,https://openalex.org/A5027298282,Hyun Song Shin,middle,False,https://openalex.org/I865915315,Vrije Universiteit Amsterdam,education,NL
https://openalex.org/W4401321398,https://openalex.org/A5027298282,Hyun Song Shin,middle,False,https://openalex.org/I96120398,De Nederlandsche Bank,funder,NL
https://openalex.org/W4401321398,https://openalex.org/A5009434904,Peter Wierts,last,False,https://openalex.org/I52989892,Bank for International Settlements,other,CH
https://openalex.org/W4401321398,https://openalex.org/A5009434904,Peter Wierts,last,False,https://openalex.org/I865915315,Vrije Universiteit Amsterdam,education,NL
https://openalex.org/W4401321398,https://openalex.org/A5009434904,Peter Wierts,last,False,https://openalex.org/I96120398,De Nederlandsche Bank,funder,NL
https://openalex.org/W4401880744,https://openalex.org/A5010133583,James Cloyne,first,False,https://openalex.org/I1321305853,National Bureau of Economic Research,nonprofit,US
https://openalex.org/W4401880744,https://openalex.org/A5010133583,James Cloyne,first,False,https://openalex.org/I40120149,University of Oxford,education,GB
https://openalex.org/W4401880744,https://openalex.org/A5010133583,James Cloyne,first,False,https://openalex.org/I74623043,Deutsche Bundesbank,other,DE
https://openalex.org/W4401880744,https://openalex.org/A5089472568,Nicholas Dimsdale,middle,False,https://openalex.org/I1321305853,National Bureau of Economic Research,nonprofit,US
https://openalex.org/W4401880744,https://openalex.org/A5089472568,Nicholas Dimsdale,middle,False,https://openalex.org/I40120149,University of Oxford,education,GB
https://openalex.org/W4401880744,https://openalex.org/A5089472568,Nicholas Dimsdale,middle,False,https://openalex.org/I74623043,Deutsche Bundesbank,other,DE
https://openalex.org/W4401880744,https://openalex.org/A5007323823,Patrick Hürtgen,last,False,https://openalex.org/I1321305853,National Bureau of Economic Research,nonprofit,US
https://openalex.org/W4401880744,https://openalex.org/A5007323823,Patrick Hürtgen,last,False,https://openalex.org/I40120149,University of Oxford,education,GB
https://openalex.org/W4401880744,https://openalex.org/A5007323823,Patrick Hürtgen,last,False,https://openalex.org/I74623043,Deutsche Bundesbank,other,DE
https://openalex.org/W4319041363,https://openalex.org/A5103105656,Raquel Fonseca,first,False,https://openalex.org/I1309849503,RAND Corporation,nonprofit,US
https://openalex.org/W4319041363,https://openalex.org/A5103105656,Raquel Fonseca,first,False,https://openalex.org/I159129438,Université du Québec à Montréal,education,CA
https://openalex.org/W4319041363,https://openalex.org/A5103105656,Raquel Fonseca,first,False,https://openalex.org/I4210131758,Center for Interuniversity Research and Analysis on Organizations,,CA
https://openalex.org/W4319041363,https://openalex.org/A5103105656,Raquel Fonseca,first,False,https://openalex.org/I47987569,Center for Interuniversity Research and Analysis on Organizations,facility,CA
https://openalex.org/W4319041363,https://openalex.org/A5000402613,François Langot,middle,False,https://openalex.org/I4210108471,Le Mans Université,education,FR
https://openalex.org/W4319041363,https://openalex.org/A5000402613,François Langot,middle,False,https://openalex.org/I4210126650,Centre Pour La Recherche Economique et ses Applications,facility,FR
https://openalex.org/W4319041363,https://openalex.org/A5000402613,François Langot,middle,False,https://openalex.org/I4210153191,Institut de recherches économiques et sociales,other,FR
https://openalex.org/W4319041363,https://openalex.org/A5000402613,François Langot,middle,False,https://openalex.org/I57995698,Paris School of Economics,education,FR
https://openalex.org/W4319041363,https://openalex.org/A5085886375,Pierre‐Carl Michaud,middle,False,https://openalex.org/I108192572,HEC Montréal,education,CA
https://openalex.org/W4319041363,https://openalex.org/A5085886375,Pierre‐Carl Michaud,middle,False,https://openalex.org/I1321305853,National Bureau of Economic Research,nonprofit,US
https://openalex.org/W4319041363,https://openalex.org/A5085886375,Pierre‐Carl Michaud,middle,False,https://openalex.org/I47987569,Center for Interuniversity Research and Analysis on Organizations,facility,CA
https://openalex.org/W4319041363,https://openalex.org/A5041391949,Thepthida Sopraseuth,last,False,https://openalex.org/I4210097546,"Théorie Économique, Modélisation et Applications",facility,FR
https://openalex.org/W4319041363,https://openalex.org/A5041391949,Thepthida Sopraseuth,last,False,https://openalex.org/I4210142324,CY Cergy Paris Université,education,FR
https://openalex.org/W4361225166,https://openalex.org/A5018312424,Jack Fanning,first,True,https://openalex.org/I175594653,Brown University,education,US
https://openalex.org/W4367597654,https://openalex.org/A5038069727,Garrett Anstreicher,first,True,https://openalex.org/I114395901,University of Nebraska–Lincoln,education,US
https://openalex.org/W4401321576,https://openalex.org/A5101852266,Wei Cui,first,False,https://openalex.org/I1304256225,University of Wisconsin System,education,US
https://openalex.org/W4401321576,https://openalex.org/A5101852266,Wei Cui,first,False,https://openalex.org/I169381384,University of Groningen,education,NL
https://openalex.org/W4401321576,https://openalex.org/A5101852266,Wei Cui,first,False,https://openalex.org/I45129253,University College London,education,GB
https://openalex.org/W4401321576,https://openalex.org/A5101852266,Wei Cui,first,False,https://openalex.org/I78988378,Renmin University of China,education,CN
https://openalex.org/W4401321576,https://openalex.org/A5110289044,Randall Wright,middle,False,https://openalex.org/I1304256225,University of Wisconsin System,education,US
https://openalex.org/W4401321576,https://openalex.org/A5110289044,Randall Wright,middle,False,https://openalex.org/I169381384,University of Groningen,education,NL
https://openalex.org/W4401321576,https://openalex.org/A5110289044,Randall Wright,middle,False,https://openalex.org/I45129253,University College London,education,GB
https://openalex.org/W4401321576,https://openalex.org/A5110289044,Randall Wright,middle,False,https://openalex.org/I78988378,Renmin University of China,education,CN
https://openalex.org/W4401321576,https://openalex.org/A5083722910,Yu Zhu,last,False,https://openalex.org/I1304256225,University of Wisconsin System,education,US
https://openalex.org/W4401321576,https://openalex.org/A5083722910,Yu Zhu,last,False,https://openalex.org/I169381384,University of Groningen,education,NL
https://openalex.org/W4401321576,https://openalex.org/A5083722910,Yu Zhu,last,False,https://openalex.org/I45129253,University College London,education,GB
https://openalex.org/W4401321576,https://openalex.org/A5083722910,Yu Zhu,last,False,https://openalex.org/I78988378,Renmin University of China,education,CN
https://openalex.org/W4401880830,https://openalex.org/A5078644584,Job Boerma,first,False,https://openalex.org/I135310074,University of Wisconsin–Madison,education,US
https://openalex.org/W4401880830,https://openalex.org/A5077391457,Aleh Tsyvinski,middle,False,https://openalex.org/I32971472,Yale University,education,US
https://openalex.org/W4401880830,https://openalex.org/A5025313056,Alexander P. Zimin,last,False,https://openalex.org/I118501908,National Research University Higher School of Economics,education,RU
https://openalex.org/W4401880830,https://openalex.org/A5025313056,Alexander P. Zimin,last,False,https://openalex.org/I4210120363,Higher Institute of Engineering,education,EG
https://openalex.org/W4293696617,https://openalex.org/A5044980424,Simon Gleyze,first,False,https://openalex.org/I51101395,Université Paris 1 Panthéon-Sorbonne,education,FR
https://openalex.org/W4293696617,https://openalex.org/A5044980424,Simon Gleyze,first,False,https://openalex.org/I57995698,Paris School of Economics,education,FR
https://openalex.org/W4293696617,https://openalex.org/A5062775997,Agathe Pernoud,last,False,https://openalex.org/I97018004,Stanford University,education,US
https://openalex.org/W4407898074,https://openalex.org/A5051290643,Paolo Zaffaroni,first,True,,,,
https://openalex.org/W4409541748,https://openalex.org/A5064904036,Fatih Karahan,first,False,https://openalex.org/I1325290502,Economic Policy Institute,nonprofit,US
https://openalex.org/W4409541748,https://openalex.org/A5064904036,Fatih Karahan,first,False,https://openalex.org/I202575966,Central Bank of the Republic of Turkey,other,TR
https://openalex.org/W4409541748,https://openalex.org/A5064904036,Fatih Karahan,first,False,https://openalex.org/I97018004,Stanford University,education,US
https://openalex.org/W4409541748,https://openalex.org/A5087954992,Kurt Mitman,middle,False,https://openalex.org/I1325290502,Economic Policy Institute,nonprofit,US
https://openalex.org/W4409541748,https://openalex.org/A5087954992,Kurt Mitman,middle,False,https://openalex.org/I202575966,Central Bank of the Republic of Turkey,other,TR
https://openalex.org/W4409541748,https://openalex.org/A5087954992,Kurt Mitman,middle,False,https://openalex.org/I97018004,Stanford University,education,US
https://openalex.org/W4409541748,https://openalex.org/A5115883341,Brendan Moore,last,False,https://openalex.org/I1325290502,Economic Policy Institute,nonprofit,US
https://openalex.org/W4409541748,https://openalex.org/A5115883341,Brendan Moore,last,False,https://openalex.org/I202575966,Central Bank of the Republic of Turkey,other,TR
https://openalex.org/W4409541748,https://openalex.org/A5115883341,Brendan Moore,last,False,https://openalex.org/I97018004,Stanford University,education,US
https://openalex.org/W4393164532,https://openalex.org/A5042125848,Arthur Campbell,first,False,https://openalex.org/I1325290502,Economic Policy Institute,nonprofit,US
https://openalex.org/W4393164532,https://openalex.org/A5042125848,Arthur Campbell,first,False,https://openalex.org/I2801239119,Australian Regenerative Medicine Institute,facility,AU
https://openalex.org/W4393164532,https://openalex.org/A5042125848,Arthur Campbell,first,False,https://openalex.org/I4210140326,Centre for Economic Policy Research,nonprofit,GB
https://openalex.org/W4393164532,https://openalex.org/A5042125848,Arthur Campbell,first,False,https://openalex.org/I56590836,Monash University,education,AU
https://openalex.org/W4393164532,https://openalex.org/A5025763287,Philip Ushchev,middle,False,https://openalex.org/I1325290502,Economic Policy Institute,nonprofit,US
https://openalex.org/W4393164532,https://openalex.org/A5025763287,Philip Ushchev,middle,False,https://openalex.org/I2801239119,Australian Regenerative Medicine Institute,facility,AU
https://openalex.org/W4393164532,https://openalex.org/A5025763287,Philip Ushchev,middle,False,https://openalex.org/I4210140326,Centre for Economic Policy Research,nonprofit,GB
https://openalex.org/W4393164532,https://openalex.org/A5025763287,Philip Ushchev,middle,False,https://openalex.org/I56590836,Monash University,education,AU
https://openalex.org/W4393164532,https://openalex.org/A5017376589,Yves Zénou,last,False,https://openalex.org/I1325290502,Economic Policy Institute,nonprofit,US
https://openalex.org/W4393164532,https://openalex.org/A5017376589,Yves Zénou,last,False,https://openalex.org/I2801239119,Australian Regenerative Medicine Institute,facility,AU
https://openalex.org/W4393164532,https://openalex.org/A5017376589,Yves Zénou,last,False,https://openalex.org/I4210140326,Centre for Economic Policy Research,nonprofit,GB
https://openalex.org/W4393164532,https://openalex.org/A5017376589,Yves Zénou,last,False,https://openalex.org/I56590836,Monash University,education,AU
https://openalex.org/W4401880783,https://openalex.org/A5072482034,Can Urgun,first,False,https://openalex.org/I1321305853,National Bureau of Economic Research,nonprofit,US
https://openalex.org/W4401880783,https://openalex.org/A5072482034,Can Urgun,first,False,https://openalex.org/I20089843,Princeton University,education,US
https://openalex.org/W4401880783,https://openalex.org/A5072482034,Can Urgun,first,False,https://openalex.org/I4210140326,Centre for Economic Policy Research,nonprofit,GB
https://openalex.org/W4401880783,https://openalex.org/A5008518136,Leeat Yariv,last,False,https://openalex.org/I1321305853,National Bureau of Economic Research,nonprofit,US
https://openalex.org/W4401880783,https://openalex.org/A5008518136,Leeat Yariv,last,False,https://openalex.org/I20089843,Princeton University,education,US
https://openalex.org/W4401880783,https://openalex.org/A5008518136,Leeat Yariv,last,False,https://openalex.org/I4210140326,Centre for Economic Policy Research,nonprofit,GB
https://openalex.org/W4385856717,https://openalex.org/A5030652976,Makoto Nirei,first,False,https://openalex.org/I74801974,The University of Tokyo,education,JP
https://openalex.org/W4385856717,https://openalex.org/A5110738909,José Scheinkman,last,False,https://openalex.org/I1321305853,National Bureau of Economic Research,nonprofit,US
https://openalex.org/W4385856717,https://openalex.org/A5110738909,José Scheinkman,last,False,https://openalex.org/I20089843,Princeton University,education,US
https://openalex.org/W4406650393,https://openalex.org/A5009217072,Deepal Basak,first,False,https://openalex.org/I592451,Indiana University,education,US
https://openalex.org/W4406650393,https://openalex.org/A5102332510,Zhen Zhou,last,False,https://openalex.org/I99065089,Tsinghua University,education,CN
